0.4,-6.2,7.6
0.4,-6.2,7.7
0.3,-6.1,7.7
0.3,-6.1,7.6
0.3,-6.3,7.5
0.3,-6.2,7.7
-0.7,-9.5,2.6
-1.2,-8.6,4.4
0.3,-8.6,5.1
0.1,-8.2,5.4
0.2,-8.2,5.4
0.1,-8.1,5.5
0.2,-8.2,5.6
0.2,-7.9,5.9
0.2,-7.7,6.0
0.2,-7.8,6.0
0.2,-7.7,6.1
0.2,-7.6,6.2
0.2,-7.7,6.0
0.2,-7.6,6.2
0.2,-7.6,6.1
0.2,-7.7,6.1
0.2,-7.7,6.1
0.1,-7.5,6.2
0.2,-7.7,6.2
0.7,-8.2,6.4
-0.4,-8.1,5.4
-0.1,-8.2,5.4
0.1,-8.1,5.5
-0.1,-8.2,5.5
0.3,-8.0,5.7
0.2,-7.9,5.9
0.2,-7.7,6.0
0.2,-7.8,5.9
0.2,-7.8,5.9
